city_lat,city_lon,city_class
0.7149566747869571,-1.4900940475119306,Roanoke
0.5508782718069702,-1.9253652003253006,Sierra Vista
0.5859454271380403,-1.956325595926428,Phoenix
0.6937823403017619,-1.8336900360350465,Edgewater
0.6527583762336353,-1.3821419426175776,Lynchburg
0.741166284164156,-1.4476825466884686,Eastpointe
0.6336644742168173,-1.5114498962393335,Hendersonville
0.5899265231618394,-2.0593750709519294,Stanton
0.5464870234089525,-1.5598705656774121,West Hattiesburg
0.7000637802796895,-1.5393332763691947,Urbana
0.7095775700323106,-1.2866305446314399,South Valley Stream
0.742091308667713,-1.4539116267888363,Franklin
0.4551626702983492,-1.4012724965486876,Davie
0.696253726522586,-1.3147338362470524,Folsom
0.7852812263375646,-1.280431135128356,Rouses Point
0.5938220980522907,-2.0678835510554014,Santa Monica
0.7234511922564135,-1.540760955697326,Minooka
0.7331325336172261,-1.5312297126521852,Lincolnwood
0.637436130730377,-1.4406890123757272,Kingsport
0.6994756043217675,-1.447588298908861,Minerva Park
0.6807080788750725,-1.3432909134681836,Adelphi
0.5701100548346958,-2.0448347329535643,Coronado
0.595588371255309,-2.0519260057044173,Rancho Cucamonga
0.5405529039521718,-1.4520336525136905,Moody AFB
0.6982660911501354,-1.3113339348641675,Philadelphia
0.71465298749711,-1.2892275945584073,Yonkers
0.6467334996557509,-1.3327857767004299,Hampton
0.5861077427584758,-1.4719949831687495,Morrow
0.6750060882088069,-1.5759293401250118,Wellston
0.6948365191699665,-1.4670766453366295,Wright-Patterson AFB
0.6936462046201064,-1.296439295027648,Ocean Acres
0.5748119718395684,-1.6942644087394796,Grapevine
0.6826611023080541,-1.346538971206145,Derwood
0.5338124423809697,-1.6806805111712075,College Station
0.7111012424693016,-1.2942157455606071,Harrison
0.7106701461440591,-1.2927409423426721,Jersey City
0.6992696554700321,-1.3076373275084436,Beverly
0.5879001959002739,-1.468471163408973,Stonecrest
0.7452590812600828,-1.2420216742797168,Lawrence
0.4500156943342179,-1.3999303383539037,Miami
0.5875581113668831,-1.4660172304806691,Conyers
0.7159689657531139,-1.4070076484707408,Poland
0.723899741874176,-1.4255936596752283,Cleveland
0.7190843784679237,-1.2898000625530615,Croton-on-Hudson
0.5896455251522682,-1.4717872889877623,Druid Hills
0.5600185610996645,-1.4168111628791928,Garden City
0.49694236193258945,-1.4209929717669714,Oak Ridge
0.6772785068949035,-1.3425055153047862,Camp Springs
0.7381608271922218,-1.4541175756405718,Inkster
0.7146739314481341,-1.2950151063580204,William Paterson University of New Jersey
0.5907433372517726,-2.061621309699246,Lakewood
0.6675413149980273,-2.1294605123950134,Suisun City
0.5902441730857023,-1.4717558730612263,North Druid Hills
0.6873665099714308,-1.3360827036574472,Parkville
0.7203654501388875,-1.2735178859612066,West Haven
0.5951014243940026,-2.0500619940632876,Fontana
0.6958173942095874,-1.500815605106932,Lawrence
0.5758312441227331,-1.3963593947043234,Goose Creek
0.7295144660778419,-1.5351357595181485,Clarendon Hills
0.5950961884062466,-2.0700529953156304,Topanga
0.7161487346660693,-1.3002196781874678,Oak Ridge
0.5920767688002964,-2.0647821009746075,West Athens
0.7258876718921976,-1.4227714622747536,Euclid
0.7372968892124846,-1.4594582831516745,Ypsilanti
0.6966883135063324,-1.4456876353534391,Brice
0.6430979788238467,-1.3326286970677503,Portsmouth
0.6610172742540724,-2.1374384124058796,Belvedere
0.7458490025472568,-1.2424806958729913,Methuen Town
0.7386023954929763,-1.2406707894386733,Boston
0.7129827074029517,-1.2910427369804816,Fort Lee
0.5898340207114837,-1.47067376892499,Scottdale
0.592790608464362,-1.413756836688203,Arthurtown
0.5888636176473749,-1.4689458929655155,Redan
0.45059339831662804,-1.3986998812312477,Miami Beach
0.7413547797233714,-1.4531698618567386,Southfield
0.5965866995874497,-2.0637959899472307,Glendale
0.6780918303263329,-1.3416485586420572,Forestville
0.5962690496635867,-2.071028634367495,Hidden Hills
0.7931072827035072,-2.1408103885207326,Dunthorpe
0.6807133148628285,-1.3451950676821096,North Chevy Chase
0.6327883189323161,-1.643283341288725,Lowell
0.7089859034158845,-1.2871907953213302,Inwood
0.6738454442562307,-1.3424967886585262,Waldorf
0.7100243743208211,-1.2849689911835411,South Hempstead
0.4531433243537918,-1.3994573541266133,Ives Estates
0.6645934538914088,-1.4956319772285087,Hunters Hollow
0.4562500104223417,-1.3988185636203834,Fort Lauderdale
0.6286675965683576,-1.5107325659167636,La Vergne
0.6578058684304029,-1.6989785430491162,Wichita
0.746093348642536,-1.4745169839378813,East Lansing
0.5915444433784381,-2.063457396072344,Compton
0.7114852149047404,-1.2952385085022757,East Orange
0.4973629862823201,-1.41950420591502,Conway
0.8240519703413667,-2.138832930478223,University Place
0.7231771755638505,-1.4251695446669936,Cuyahoga Heights
0.7136948017377652,-1.2910828795532774,Englewood
0.7016031606799485,-1.4904239147405576,Muncie
0.7512019273631234,-1.3289582696508062,Syracuse
0.5907206479714967,-1.4683699343123573,Mountain Park
0.6564741822111312,-1.3522252539091426,Lakeside
0.7583717399303161,-1.3359430773172876,SUNY Oswego
0.7498335892295598,-1.3743036689468708,Williamsville
0.6805998684614488,-1.3503490249632488,Dranesville
0.5324318869426422,-1.5787602641717466,Hammond
0.7097329043357382,-1.2863827078776566,Valley Stream
0.7289559607172037,-1.2685646415440466,Hartford
0.643930500877048,-1.3309706342783558,Norfolk
0.5225044541572984,-1.5749048318540912,Waggaman
0.7447930783498001,-1.4528958451641756,Auburn Hills
0.4900378394116999,-1.4387359889427456,University
0.6816872085854413,-1.3430099154586128,Calverton
0.6145007590299195,-1.4107548703747725,Charlotte
0.4609554180857184,-1.7293053841317696,Guadalupe Guerra
0.598061502805385,-1.3590163300286526,Kings Grant
0.5935131747746877,-2.0664139838252225,Culver City
0.7140770288439521,-1.2885608787841456,Mount Vernon
0.5966914193425694,-2.0651346574835103,Burbank
0.7844871015279072,-1.6249696014475485,St. Paul
0.6880786043062445,-1.3372311303052593,Lutherville
0.6822561859215914,-1.4756723919027017,Ludlow
0.6532767390214775,-1.4658304802507056,McKee
0.6279555022335438,-1.3771031770670699,Durham
0.5144340516960767,-1.7189154390946473,Olmos Park
0.594953071407583,-2.0659793968414757,West Hollywood
0.678419952225708,-1.3425334405728182,Coral Hills
0.7365289443416071,-1.4938377787574586,Portage
0.7058059135187509,-1.395849758562741,Pittsburgh
0.7106561835100431,-1.2844698270174708,Uniondale
0.7251877948621479,-1.42134203761737,Mayfield
0.6796713532993879,-1.3432839321511758,Mount Rainier
0.697770417642569,-1.4493353734901073,Grandview Heights
0.6401483723879762,-1.3317263618444695,Chesapeake
0.7239904989952798,-1.5313291964195488,Richton Park
0.5661411761156606,-1.4272447411476148,Statesboro
0.6224856403577935,-1.4048242415764958,Salisbury
0.7113996937713927,-1.2839497189003763,New Cassel
0.595883331898896,-2.047171728821985,San Bernardino
0.5147918441927355,-1.7211442245494442,Leon Valley
0.6882583732191999,-1.3378227969216856,Mays Chapel
0.5955185580852292,-2.055479496061478,La Verne
0.6754720911190895,-1.5763464738162385,Bel-Nor
0.7414437915152231,-1.451564158944904,Huntington Woods
0.6823347257379312,-1.3414984603263855,Laurel
0.5709827194606929,-1.695653690824067,Pantego
0.6721559655403002,-1.5770341335415243,Concord
0.6024422792278907,-1.9591251040466269,Dewey-Humboldt
0.5858319807366607,-1.7782793229427305,Lubbock
0.6538526976746357,-1.3539286952590892,Rockwood
0.6061947371196785,-1.4388616526488893,Golden Grove
0.593125711680745,-2.053648645676136,Chino
0.7068688190332154,-1.2990188916620955,Highland Park
0.7481039679408334,-1.4985868196521352,Hudsonville
0.5636313926512928,-1.9375074559314251,Flowing Wells
0.4956979421759175,-1.4215043532378058,Williamsburg
0.70976955625003,-1.2935647377496131,Bayonne
0.6179512749611124,-1.4114756913558462,Huntersville
0.7212258974601208,-1.459912068757193,Portage
0.6532784843507295,-1.352176384690087,Meadowbrook
0.7233901057325938,-1.2983748651681097,Mechanicstown
0.591577604634226,-2.06290238137021,East Rancho Dominguez
0.594350932815645,-2.047716271548607,Colton
0.7143702441582871,-1.2877667539744884,New Rochelle
0.6254701533787038,-1.3759268251512258,Morrisville
0.5433628840478827,-1.6278214694453075,Leesville
0.7947723268099098,-2.1406463275710452,Portland
0.5313759627451856,-1.591911320085524,Port Allen
0.7396600650196848,-1.4473788593986217,Grosse Pointe Park
0.7112146888706813,-1.280431135128356,Wyandanch
0.7176183018962485,-1.4517735984551432,Tiffin
0.5511330898777614,-1.4691518418172507,Albany
0.7318409899707502,-1.5489465498891795,DeKalb
0.5920313902397446,-2.0636005130710076,Willowbrook
0.5352052151240612,-1.6821605503768988,Bryan
0.6163193921104976,-1.407581861794647,Harrisburg
0.449371667840232,-1.4024121965502396,Westchester
0.7197999634612414,-1.2772947784625222,Trumbull Center
0.4890011138360153,-1.4400048433089456,Egypt Lake-Leto
0.6006986953051483,-2.0681523317602086,Santa Clarita
0.7179883116976713,-1.287752791340472,Pleasantville
0.683603580104131,-1.3470870045912715,Flower Hill
0.7118447527306513,-1.2917077074254912,West New York
0.45597250307127457,-1.3994119755660615,Boulevard Gardens
0.4953069884234708,-1.4229006166394012,Lake Buena Vista
0.6963881168749895,-1.5036046412516189,Williams Creek
0.67710920995746,-1.7061431196285528,Bavaria
0.5869071035558892,-1.476199481336804,South Fulton
0.6936846018636502,-1.3088817472651155,Sicklerville
0.6745767372128163,-2.1162047367261168,Fair Oaks
0.7297797561241449,-1.268774081054286,Blue Hills
0.5312782243070739,-1.550990330443265,St. Martin
0.6828338899040015,-1.6535999824972636,Kansas City
0.5216841494088611,-1.6680478180452727,Jersey Village
0.7303242988507672,-1.5316887342454595,Cicero
0.6512992809789679,-1.3831402709497183,Timberlake
0.695012797424418,-1.309089441446103,Laurel Springs
0.5230873941274645,-1.6406356768134496,Nederland
0.6504719949135227,-1.3388001813028023,Williamsburg
0.5954627075491654,-2.0488280462821273,Rialto
0.7407002812538735,-1.4473893313741335,Harper Woods
0.6341304771270997,-1.5132458400396356,Goodlettsville
0.5128929259665657,-1.721207056402516,Lackland AFB
0.7075983666605491,-1.2978757010020392,Metuchen
0.7141922205745836,-1.344715102137811,Mifflinburg
0.47611883862704507,-1.4030422604102097,Port St. Lucie
0.7227303712753399,-1.423534171157875,Maple Heights
0.6817640030725289,-1.3526039903568257,Belmont
0.7016398125942405,-1.339171936433477,Middletown
0.7107731205699267,-1.286599128704904,Bellerose
0.6060760547305429,-1.6119459545691668,Little Rock
0.4509843520690748,-1.4003963412641862,Gladeview
0.677463511795615,-1.346596567071461,Lincolnia
0.5691291797950749,-1.4920872135177083,Auburn
0.5947279239340758,-1.4129260599642535,Dentsville
0.6229708418898481,-1.372144696662154,Garner
0.6314304527742646,-2.0079786151392,Sunrise Manor
0.5866505401558461,-1.6373596938074564,Fulton
0.5898811446012875,-2.0624032172041393,Long Beach
0.6149440726599261,-1.567646007495047,Bartlett
0.5922530470547478,-2.060033060079931,South Whittier
0.7204370086382194,-1.2708580041811672,Branford Center
0.7107347233263829,-1.2867474816913234,Bellerose Terrace
0.6992347488849923,-1.31062707651711,Cheltenham Village
0.6782297113372404,-1.827351000191803,Cimarron Hills
0.7441891944286102,-1.2447984931196399,Lowell
0.5859750977353242,-1.4642282679973748,Porterdale
0.5940978600741058,-2.052618901417459,Ontario
0.5888461643548548,-1.4783881242188048,Douglasville
0.5710612592770327,-1.6862516021435734,Balch Springs
0.6791163385972536,-1.3409434456242513,Lake Arbor
0.6512102691871162,-2.1281794407240495,Fruitdale
0.5267613122029126,-1.4944695879466807,Cedar Grove
0.6470947828109137,-1.9822611886110637,St. George
0.6934367651098671,-1.4671656571284812,Beavercreek
0.6974126251459101,-1.4450331368839413,Reynoldsburg
0.5940716801353259,-1.4120341967164844,Columbia
0.6832754582047561,-1.3400149304621902,Jessup
0.6974981462792579,-1.3134091313447886,Millbourne
0.5185181221457433,-1.6656828969088202,Southside Place
0.7155605587081473,-1.2883828552004422,Greenville
0.5175128124965946,-1.6683148534208279,Meadows Place
0.6870348974135518,-1.335482310394761,Overlea
0.6753394460959379,-1.575917122820248,Velda City
0.7953011615732641,-1.1768632973150124,Vanceboro
0.5186368045348789,-1.6656043570924806,West University Place
0.710069752881373,-1.2864420490722246,North Valley Stream
0.6399878020967927,-1.5257947573614747,Oak Grove
0.589724064968608,-2.0608900167426603,Rossmoor
0.48804816406442636,-1.4077703573538622,Palm Bay
0.6798912647851392,-1.3393761399559605,Bowie
0.6879756298803769,-1.3325868091657027,Joppatowne
0.5914990648178863,-1.465336552072391,Grayson
0.6886196563743627,-1.3406572116269242,Reisterstown
0.7118081008163594,-1.2774850193509897,Central Islip
0.7001248668035093,-1.5406667079177185,Champaign
0.6310691696191018,-1.3991274868979864,Walkertown
0.5845596357119569,-2.044330332799738,Temecula
0.5909964099933119,-2.0518945897778815,Corona
0.6583748457665529,-1.5572473358116645,Carbondale
0.6568982972193659,-2.1118972641321947,Modesto
0.6860034078256233,-1.3371735344399436,Baltimore
0.6805963778029448,-1.34195748191966,Greenbelt
0.5923944187241593,-2.064755921035828,Westmont
0.7221753565732058,-1.4599591926469968,Bowling Green
0.546937318355967,-1.5599246708842238,Arnold Line
0.7177038230295962,-1.2927374516841679,Kaser
0.6896685992548113,-1.3294748871093967,Aberdeen
0.7509034760610324,-1.4607027029083461,Flint
0.6114708674484574,-1.3751222283660565,Vander
0.5895320787508888,-1.3790038406224916,Red Hill
0.7108132631427225,-1.285342491643468,Garden City
0.5897572262243959,-1.4696736952635971,Pine Lake
0.7404664071341063,-1.5534896419321207,Roscoe
0.5768348084426298,-1.6885816166949859,Plano
0.7415362939655787,-1.2418768119518013,Woburn
0.6582701260114333,-2.127491780998764,Dublin
0.5163748578242943,-1.7201319335832872,Shavano Park
0.48887719545912367,-1.4412283191145936,Town 'n' Country
0.5928359870249139,-1.4701257355398636,Peachtree Corners
0.6820292931188321,-1.3421983373564352,Konterra
0.6539242561739674,-2.131661372581778,East Palo Alto
0.6668100220414416,-1.3211618838821477,Princess Anne
0.5819992376992811,-1.479625562658469,East Newnan
0.6982137312725756,-1.3325972811412143,Millersville
0.6737267618670951,-2.118559185887057,Arden-Arcade
0.708872457014505,-1.2987989801763442,Plainfield
0.446605320975821,-1.4030038631666657,South Miami Heights
0.7391451928903465,-1.3412576048896103,Montour Falls
0.6163385907322696,-1.4138441031508024,Mount Holly
0.7083139516538667,-1.2941546590367874,Staten Island
0.7095967686540826,-1.2833144190526504,Bellmore
0.6830276214509728,-1.3476228206716336,Gaithersburg
0.7099056919316855,-1.2858207118585145,Malverne
0.6942413618950364,-1.503527846764531,Indianapolis
0.699625702637439,-1.3123846230738683,Wyndmoor
0.49798606882528207,-1.426297027363782,Clermont
0.6925047592893021,-1.322219553408856,Newark
0.5234120253683354,-1.6409864879931007,Central Gardens
0.7168782822934029,-1.2827681309967764,Noroton Heights
0.5487734047290651,-1.753190214945312,San Angelo
0.4535063528382066,-1.3996196697470489,West Park
0.4540090076627809,-1.4021661051257084,Pembroke Pines
0.5928499496589298,-2.0598166392526838,Whittier
0.6797568744327356,-1.6114066478303009,Columbia
0.8311449884214717,-2.1349635355265515,Seattle
0.5984768911673596,-1.4630990399713346,Gainesville
0.5912180668083151,-1.471860592816346,Brookhaven
0.7414071396009313,-1.2670165344975277,South Deerfield
0.6637993290817513,-2.128629735671064,Bay Point
0.6785595785658673,-1.3456680519094,Arlington
0.7487776650321033,-1.3761694259172528,Buffalo
0.582966150104886,-1.949843443084521,Mesa
0.7178870826010557,-1.2865485141565962,Armonk
0.45728848132727834,-1.39797556959167,Sea Ranch Lakes
0.6129509066541486,-1.4086569846138752,Matthews
0.6975365435228017,-1.3083738564527851,Moorestown-Lenola
0.5313009135873498,-1.521771773435628,Pensacola
0.5905740403143294,-2.063954814909162,Carson
0.5578718061197115,-1.4159140636436678,Vernonburg
0.7272472833795012,-1.459850982233373,Ottawa Hills
0.6785840131753954,-1.3409172656854715,Largo
0.724220882456543,-1.4230542056135764,University Heights
0.7075407707952333,-1.395800889343685,Glenshaw
0.6997897635871264,-1.4489880529689603,Worthington
0.591923179826121,-2.065555281833241,Hawthorne
0.6301144745182607,-1.4008187109431687,Winston-Salem
0.7246938666838335,-1.5324531884578332,Frankfort Square
0.731285975268616,-1.3169032805072816,Starrucca
0.5919633223989168,-2.066501250287822,El Segundo
0.7127156720273964,-1.2998967922758486,Morris Plains
0.5923298415418357,-2.0657472680509605,Lennox
0.6801879707579781,-1.342934866300777,University Park
0.7313557884386959,-1.2408296144006048,Taunton
0.677454785149355,-1.339564635515176,Upper Marlboro
0.7107766112284307,-1.2945543394354941,Newark
0.7239625737272478,-1.4217801152596208,Pepper Pike
0.7245088617831221,-1.423553369779647,Cleveland Heights
0.4966508919475064,-1.4215095892255616,Tangelo Park
0.5895914199454565,-1.477398522532924,Lithia Springs
0.6127624110949331,-1.5702081508369745,Memphis
0.7210182032791335,-1.2727743756998569,New Haven
0.6808948291050358,-1.6453585377693463,Blue Springs
0.5209685644155434,-1.5721070690631445,Woodmere
0.751612079737342,-1.5353225097481118,Milwaukee
0.49856551813694416,-1.4178269445038536,Union Park
0.6973183773663025,-1.3397321871233672,West York
0.5882684603724447,-1.471583085465279,Gresham Park
0.5701135454931998,-2.0425518422919557,Bonita
0.5851286130481069,-1.4700821023085637,Stockbridge
0.6746395690658882,-1.3550212713708376,Catlett
0.7175938672867206,-1.292391876492273,Spring Valley
0.6740880450222579,-2.144400530792085,Healdsburg
0.5884011053955963,-1.4679266206823507,Lithonia
0.6997182050877946,-1.4471816371931463,Huber Ridge
0.7074849202591694,-1.2969995457175383,Fords
0.7101186221004289,-1.3973769216582361,Seven Fields
0.6769852915805685,-1.3434270491498395,Oxon Hill
0.7253274212023074,-1.2747204178158307,Waterbury
0.8203030031080828,-2.1039507800478643,Ellensburg
0.5953370438430219,-2.062233920266696,South Pasadena
0.7112391234802092,-1.2943763158517907,East Newark
0.7142515617691515,-1.291512230549268,Bergenfield
0.6812822921989785,-1.6702015543422335,Topeka
0.6800151831620307,-1.3411476491467347,Lanham
0.516456888299138,-1.6636111910867029,Brookside Village
0.7059071426153666,-1.2981462270360984,South River
0.6839666085885459,-1.473075341975734,Silverton
0.5933630764590162,-2.0660160487557677,Ladera Heights
0.5954679435369215,-2.053561379213536,Upland
0.6299870654828652,-1.3932457273187655,Greensboro
0.5947837744701396,-2.066506486275578,Beverly Hills
0.5717733536118463,-1.685752437977503,Mesquite
0.7856372735049715,-1.6231474777084665,North St. Paul
0.7311655475502284,-1.4559292274041418,South Monroe
0.5234608945873913,-1.6626966385586581,Humble
0.6958435741483672,-1.3874442528851363,Ohiopyle
0.4535307874477345,-1.3987470051210518,Hallandale Beach
0.7374120809431162,-1.2395101454860968,Quincy
0.7226378688249842,-1.4225358428257344,Bedford Heights
0.7135307407880778,-1.290613385984491,Englewood Cliffs
0.5846277035527845,-1.418594889374731,Springfield
0.6558423730219092,-1.3506492215945918,East Highland Park
0.7395274199965334,-1.456791420054627,Plymouth
0.6140818800094409,-1.3787437865639447,Spring Lake
0.48969400954905706,-1.4287439789750782,Fussels Corner
0.7132200721812227,-1.2987605829328004,Parsippany
0.5886419608323715,-1.4708291032284173,Candler-McAfee
0.679006382854378,-1.3415961987644973,Summerfield
0.5965186317466219,-1.3925947195077715,Florence
0.5887798418432791,-2.028676474738601,Indio
0.5958431893261001,-2.061280970495107,San Pasqual
0.7115271028067882,-1.2921073878241982,Union City
0.8343651208914011,-2.1334922229671203,Bothell West
0.5152718097370339,-1.7194931430770575,Castle Hills
0.6103590927149369,-1.3781067413869665,Hope Mills
0.5676229606506038,-1.6347940598070245,Bossier City
0.7129320928546438,-1.427230778513599,Orrville
0.590982447359296,-1.4742551845500822,Vinings
0.5325139174174859,-1.427834662434789,Nassau Village-Ratliff
0.5236842967316466,-1.6025648098396974,New Iberia
0.6736901099528033,-1.6626634773028701,Ottawa
0.6147259065034268,-1.4144165711454566,Belmont
0.4586777634118658,-1.3994782980776372,Coconut Creek
0.5886890847221754,-1.4820934582207888,Villa Rica
0.5306132538620641,-1.5882845258998797,Shenandoah
0.55892947564642,-1.7822377296862537,Midland
0.7136494231772134,-1.2923499885902252,Hackensack
0.6443860318118184,-2.125301392787511,Watsonville
0.7443707086708176,-1.4536463367425332,Pontiac
0.6055960891862444,-1.512174207878911,Huntsville
0.6818320709133567,-1.338559325866027,Odenton
0.6300533879944411,-1.515926665770699,Belle Meade
0.5876453778294828,-1.4742813644888622,East Point
0.5850587998780272,-1.4303793524841968,North Augusta
0.7176462271642804,-1.292733961025664,Monsey
0.7118761686571872,-1.283543057184662,Jericho
0.6590782134551066,-2.1281934033580656,San Ramon
0.6098442205855986,-1.4141373184651376,Rock Hill
0.7344712011535057,-1.2396061385949564,Brockton
0.7145290691202186,-1.2885155002235937,Bronxville
0.7404280098905625,-1.2410809418128919,Medford
0.6781284822406248,-1.3403744682881011,Brown Station
0.7281740532123102,-1.530676443279303,Evergreen Park
0.6721542202110482,-1.3383132344414959,Benedict
0.4574734862279897,-1.4001188339131192,North Lauderdale
0.716529216443004,-1.2883025700548505,Elmsford
0.5920924767635644,-2.045604423153694,Moreno Valley
0.5350673341131535,-1.4215898743711533,Fernandina Beach
0.7397298781897647,-1.4504104963093358,Detroit
0.6823766136399789,-1.5255469206076915,Sullivan
0.6814655517704379,-1.3437028111716545,White Oak
